text,label
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 26/02/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://secure-9062.xyz पर सत्यापन करें। सहायता: 9985241419",LIKELY_SCAM
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://kyc-1096.xyz மூலம் சரிபார்க்கவும். உதவி: 9234684603",LIKELY_SCAM
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://secure-0816.click এ যাচাই করুন। সহায়তা নম্বর 9981998735",LIKELY_SCAM
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://kyc-1169.online மூலம் சரிபார்க்கவும். உதவி: 9670461036",LIKELY_SCAM
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 16/05/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://update-6365.site पर सत्यापन करें। सहायता: 9073521165",LIKELY_SCAM
உங்கள் ₹59563 மின்சார கட்டணம் 20/05/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://update-9547.xyz மூலம் சரிபார்க்கவும். உதவி: 9091672631",LIKELY_SCAM
Your package is delayed due to address issues. Track status here http://verify-1693.xyz.,SUSPICIOUS
உங்கள் ₹80791 மின்சார கட்டணம் 16/01/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
আপনার ₹14301 টাকার বিদ্যুৎ বিল 16/05/2026 তারিখে পরিশোধ হয়েছে।,SAFE
আপনার ₹63351 টাকার বিদ্যুৎ বিল 21/09/2026 তারিখে পরিশোধ হয়েছে।,SAFE
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://verify-4638.click এ যাচাই করুন। সহায়তা নম্বর 9477022854",LIKELY_SCAM
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://secure-8382.online மூலம் சரிபார்க்கவும். உதவி: 9239811913",LIKELY_SCAM
"Dear customer, your bank account ending 6401 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://refund-5936.site. Contact support 9264011833.",LIKELY_SCAM
আপনার ₹80553 টাকার বিদ্যুৎ বিল 10/04/2026 তারিখে পরিশোধ হয়েছে।,SAFE
Your package is delayed due to address issues. Track status here http://login-4191.site.,SUSPICIOUS
Customer care tried to reach you regarding your account. Please call back 9575106935.,SUSPICIOUS
உங்கள் ₹64353 மின்சார கட்டணம் 25/07/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
আপনার ₹21602 টাকার বিদ্যুৎ বিল 17/01/2026 তারিখে পরিশোধ হয়েছে।,SAFE
"Dear customer, your bank account ending 1335 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://update-7134.click. Contact support 9321523502.",LIKELY_SCAM
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
Your package is delayed due to address issues. Track status here http://verify-6571.live.,SUSPICIOUS
Your package is delayed due to address issues. Track status here http://refund-5777.xyz.,SUSPICIOUS
Limited time update required to continue services. Click http://refund-5579.online.,SUSPICIOUS
Your electricity bill of ₹2909 has been paid successfully on 14/06/2026. Transaction ID 65407421.,SAFE
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://update-0506.click open kare.",LIKELY_SCAM
Customer care tried to reach you regarding your account. Please call back 9853352545.,SUSPICIOUS
"Dear customer, your bank account ending 9716 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://refund-3823.site. Contact support 9884494970.",LIKELY_SCAM
आपका ₹4929 का बिजली बिल 12/06/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
